total_screen_time_minutes,daily_limit_minutes,late_night_minutes,longest_session_minutes,restricted_app_attempts_today,rule_violations_7d,frequent_app_opens_today,risk_points,risk_label
154,180,74,39,2,9,27,6,High Risk
195,180,56,28,0,0,2,4,Moderate Risk
84,180,83,12,0,1,16,4,Moderate Risk
0,60,0,8,1,0,0,0,Low Risk
171,240,0,68,0,0,10,0,Low Risk
220,180,0,41,0,0,29,4,Moderate Risk
104,60,0,29,0,0,0,2,Low Risk
131,120,53,5,2,1,9,4,Moderate Risk
87,120,0,0,0,0,37,2,Low Risk
44,120,87,65,0,1,11,2,Low Risk
122,60,2,45,0,12,7,6,High Risk
228,60,0,86,0,0,12,2,Low Risk
117,120,0,28,0,0,36,2,Low Risk
200,60,0,94,0,0,0,3,Moderate Risk
87,60,0,38,0,2,39,4,Moderate Risk
233,180,210,0,0,0,4,4,High Risk
30,120,0,37,0,1,11,0,Low Risk
0,180,0,34,0,1,2,0,Low Risk
91,180,0,88,0,0,5,0,Low Risk
132,240,0,42,0,0,1,0,Low Risk
0,180,14,0,0,4,8,4,Moderate Risk
0,240,0,39,0,0,0,0,Low Risk
369,240,51,51,0,0,7,4,Moderate Risk
156,180,0,43,0,0,4,0,Low Risk
144,120,21,84,0,0,38,6,High Risk
116,240,0,42,0,2,2,0,Low Risk
1,60,4,55,0,0,0,2,Low Risk
215,120,0,42,1,5,23,6,High Risk
199,240,0,74,0,0,11,0,Low Risk
232,60,0,52,0,7,10,4,Moderate Risk
359,240,0,43,0,0,25,4,Moderate Risk
303,240,0,81,0,0,5,2,Low Risk
29,180,0,55,0,0,3,0,Low Risk
150,180,0,39,0,4,34,4,Moderate Risk
101,120,0,126,0,0,30,3,Moderate Risk
261,120,38,14,0,0,0,4,Moderate Risk
160,180,0,36,0,0,9,0,Low Risk
41,60,25,108,1,3,21,7,High Risk
0,240,0,50,1,1,7,0,Low Risk
66,120,0,95,0,0,5,1,Low Risk
110,120,0,4,0,0,4,0,Low Risk
166,120,0,64,0,0,38,4,Moderate Risk
125,120,0,87,0,0,7,2,Low Risk
110,240,0,0,0,0,0,0,Low Risk
277,60,31,169,0,0,7,5,Moderate Risk
213,60,15,89,0,0,2,4,Moderate Risk
167,120,0,56,0,3,6,4,Moderate Risk
116,240,55,0,0,2,0,2,Low Risk
100,60,0,19,0,1,0,2,Low Risk
213,120,0,99,1,0,17,5,Moderate Risk
135,180,0,37,0,8,11,2,Low Risk
221,120,103,0,0,0,15,4,Moderate Risk
134,120,0,29,0,0,11,2,Low Risk
7,240,0,16,0,0,3,0,Low Risk
92,240,3,18,2,0,5,2,Low Risk
143,240,11,22,0,0,14,2,Low Risk
26,60,0,41,0,0,7,0,Low Risk
159,60,0,31,0,0,0,2,Low Risk
64,180,0,57,2,0,4,0,Low Risk
268,240,0,93,1,0,16,5,Low Risk
31,180,0,111,0,3,3,3,Moderate Risk
0,240,10,77,0,0,10,2,Low Risk
196,240,0,14,0,0,6,0,Low Risk
137,240,0,25,0,0,20,2,Low Risk
85,60,92,0,0,0,9,4,Moderate Risk
258,240,63,52,1,1,4,4,Moderate Risk
26,180,0,50,0,0,16,2,Low Risk
218,240,0,94,0,0,10,1,Low Risk
242,60,0,66,0,0,26,4,Moderate Risk
168,180,0,149,0,0,43,3,Moderate Risk
179,120,0,31,0,0,0,2,Low Risk
196,180,0,18,0,8,10,4,Moderate Risk
178,240,28,39,0,3,5,4,Moderate Risk
147,240,14,37,1,0,8,2,Low Risk
193,240,0,91,1,0,8,1,Low Risk
267,60,0,33,1,0,4,2,Low Risk
161,240,0,39,1,0,34,2,Low Risk
153,180,0,161,0,0,5,1,Low Risk
118,240,0,27,0,0,18,2,Low Risk
170,240,0,59,1,1,3,0,Low Risk
111,120,24,15,2,0,7,2,Low Risk
376,180,0,17,0,0,15,2,Low Risk
40,240,0,0,0,0,32,2,Low Risk
0,180,0,152,0,0,2,1,Low Risk
217,240,106,123,0,0,7,3,Moderate Risk
318,60,0,81,0,0,7,2,Low Risk
230,240,2,11,0,0,13,2,Low Risk
0,120,11,0,0,0,9,2,Low Risk
191,180,0,75,0,0,0,2,Low Risk
171,240,0,97,0,0,5,1,Low Risk
63,60,0,33,0,0,12,2,Low Risk
170,240,0,51,4,5,7,4,Moderate Risk
210,240,0,9,0,0,6,0,Low Risk
396,240,0,36,3,0,6,4,Moderate Risk
53,60,0,48,1,0,4,0,Low Risk
107,180,19,35,0,0,15,2,Low Risk
353,240,8,35,1,5,4,6,High Risk
60,180,0,100,3,0,10,3,Moderate Risk
197,240,0,29,0,1,8,0,Low Risk
174,120,0,118,0,2,42,5,Moderate Risk
49,60,0,41,0,3,5,2,Low Risk
0,180,77,146,1,0,7,3,Moderate Risk
166,240,12,57,3,0,37,6,High Risk
275,240,0,189,2,0,13,3,Moderate Risk
70,180,34,14,0,0,22,4,Moderate Risk
0,240,75,205,0,0,0,3,Moderate Risk
220,180,0,72,1,4,0,4,Moderate Risk
73,60,0,53,2,1,10,2,Low Risk
270,120,0,39,0,0,7,2,Low Risk
52,180,1,47,0,0,14,2,Low Risk
212,180,1,0,1,0,0,4,Moderate Risk
213,120,0,124,0,2,7,3,Moderate Risk
144,180,8,128,0,2,16,5,Moderate Risk
118,240,0,59,0,0,1,0,Low Risk
106,120,42,0,0,2,0,2,Low Risk
238,240,0,63,0,0,3,0,Low Risk
130,180,0,71,0,1,3,0,Low Risk
116,240,0,51,0,0,7,0,Low Risk
304,240,0,65,0,3,34,6,High Risk
131,120,0,60,0,0,7,2,Low Risk
30,120,0,32,0,0,9,0,Low Risk
160,180,0,50,0,0,35,2,Low Risk
135,240,0,69,0,1,7,0,Low Risk
133,240,0,30,1,2,0,0,Low Risk
84,180,0,3,0,5,8,2,Low Risk
242,60,0,47,0,7,5,4,Moderate Risk
147,180,2,0,0,0,12,2,Low Risk
172,180,0,0,0,0,37,2,Low Risk
216,120,0,97,0,0,9,3,Moderate Risk
349,60,0,89,0,0,0,2,Low Risk
153,60,0,73,1,7,18,6,High Risk
90,120,0,29,6,0,8,2,Low Risk
282,120,0,55,0,1,0,2,Low Risk
128,240,0,0,2,6,12,2,Low Risk
228,180,59,58,0,1,17,6,High Risk
17,240,20,27,0,0,14,2,Low Risk
200,180,64,4,0,1,28,6,High Risk
115,60,0,69,0,0,18,4,Moderate Risk
120,60,0,74,0,0,11,2,Low Risk
62,180,0,59,1,6,0,2,Low Risk
21,240,0,79,0,5,0,2,Low Risk
150,60,0,108,0,3,0,5,Moderate Risk
242,240,0,0,0,0,9,2,Low Risk
100,120,0,22,0,6,15,2,Low Risk
0,120,38,76,2,0,8,2,Low Risk
219,180,0,93,0,11,0,5,Moderate Risk
263,120,0,59,2,1,5,2,Low Risk
325,180,0,83,0,0,3,2,Low Risk
0,60,0,33,0,0,9,0,Low Risk
0,120,45,92,0,0,0,3,Moderate Risk
255,180,0,70,0,0,8,2,Low Risk
270,120,0,47,0,4,15,4,Moderate Risk
32,180,35,7,1,0,10,2,Low Risk
0,180,73,24,0,0,1,2,Low Risk
106,240,28,75,0,0,9,2,Low Risk
192,240,101,84,0,0,11,2,Low Risk
65,60,0,0,0,2,9,2,Low Risk
135,60,0,35,0,2,7,2,Low Risk
0,180,0,38,3,1,3,2,Low Risk
91,180,19,66,0,1,23,4,Moderate Risk
37,60,0,29,2,0,24,2,Low Risk
251,240,80,42,1,0,19,6,High Risk
144,120,0,36,0,0,3,2,Low Risk
0,240,24,95,0,0,5,3,Moderate Risk
182,240,0,29,1,0,10,0,Low Risk
114,120,0,74,0,0,8,0,Low Risk
0,60,0,18,4,0,21,4,Moderate Risk
59,60,4,29,4,2,19,6,High Risk
240,120,0,24,0,0,2,2,Low Risk
0,240,0,47,1,0,12,0,Low Risk
119,120,0,33,0,2,30,2,Low Risk
178,240,0,4,0,0,28,2,Low Risk
246,180,0,9,0,1,11,2,Low Risk
218,240,0,13,0,0,11,0,Low Risk
216,60,0,106,0,0,0,3,Moderate Risk
157,180,0,63,1,0,0,0,Low Risk
62,180,0,0,2,0,19,2,Low Risk
218,180,0,0,0,0,12,2,Low Risk
281,60,0,0,3,5,24,8,High Risk
54,240,0,39,0,0,9,0,Low Risk
9,60,0,0,0,1,39,2,Low Risk
157,60,0,155,0,0,7,3,Moderate Risk
132,180,0,15,0,0,0,0,Low Risk
121,240,0,72,0,0,0,0,Low Risk
95,60,0,9,0,0,8,2,Low Risk
193,180,32,97,0,3,2,7,High Risk
213,120,0,55,0,0,6,2,Moderate Risk
0,120,16,15,0,1,4,2,Low Risk
0,180,0,54,0,5,2,2,Low Risk
48,240,1,36,0,0,24,4,Moderate Risk
229,240,0,46,4,0,1,2,Low Risk
231,180,35,0,0,0,6,4,Moderate Risk
309,120,140,22,0,0,1,4,Moderate Risk
88,180,0,80,0,2,6,0,Low Risk
236,60,0,23,0,0,0,2,Low Risk
182,180,27,71,0,0,4,4,Moderate Risk
108,180,19,38,0,0,0,2,Low Risk
79,240,0,16,1,0,13,0,Low Risk
202,120,23,134,1,3,6,7,High Risk
142,180,0,12,0,1,22,2,Low Risk
337,240,0,0,0,1,22,4,Moderate Risk
69,180,0,55,0,0,7,0,Low Risk
135,180,0,86,2,0,1,0,Low Risk
90,120,0,8,3,0,9,2,Low Risk
108,240,0,0,3,0,21,4,Moderate Risk
96,120,0,151,0,0,4,1,Low Risk
52,180,0,46,3,1,15,2,Low Risk
45,180,0,99,0,0,0,1,Low Risk
97,120,0,102,0,0,20,3,Moderate Risk
65,180,0,127,0,2,0,1,Low Risk
289,60,0,24,4,4,10,6,High Risk
231,60,0,37,0,0,8,2,Low Risk
129,180,0,65,0,0,12,0,Low Risk
304,120,0,65,1,3,0,4,Moderate Risk
127,240,81,40,9,4,10,6,High Risk
308,60,0,56,0,0,4,2,Low Risk
232,180,0,55,0,0,0,2,Low Risk
71,240,0,28,0,0,10,0,Low Risk
185,120,0,22,0,0,14,2,Low Risk
166,180,0,42,0,1,1,0,Low Risk
92,240,3,112,0,1,9,3,Moderate Risk
129,240,0,105,1,6,11,3,Moderate Risk
123,180,0,0,0,3,9,2,Low Risk
112,60,0,52,1,2,0,2,Low Risk
353,120,15,5,1,0,0,4,High Risk
168,180,0,19,0,0,12,0,Low Risk
32,120,0,17,2,1,23,2,Low Risk
93,240,1,56,1,0,8,2,Low Risk
168,60,0,174,0,3,6,5,Moderate Risk
0,60,0,13,2,0,10,0,Low Risk
0,60,0,169,0,0,12,1,Low Risk
177,120,0,29,0,4,4,4,Moderate Risk
122,180,0,0,0,0,13,0,Low Risk
100,120,0,23,3,3,0,4,Moderate Risk
277,60,0,0,0,2,16,4,Moderate Risk
91,60,0,21,0,0,10,2,Low Risk
191,240,0,0,0,1,7,0,Low Risk
38,180,0,94,0,0,0,1,Low Risk
263,240,0,9,0,0,12,2,Low Risk
146,240,0,43,4,2,6,2,Low Risk
0,60,0,78,0,0,10,0,Low Risk
31,240,0,0,0,0,0,0,Low Risk
231,180,0,64,0,0,32,4,Moderate Risk
116,60,0,127,0,1,9,3,Moderate Risk
33,180,0,29,0,0,6,0,Low Risk
72,60,0,0,0,0,0,2,Low Risk
352,180,0,123,1,0,3,3,Moderate Risk
26,60,0,37,0,0,8,0,Low Risk
0,180,0,130,0,0,14,1,Low Risk
41,60,35,39,0,0,15,2,Low Risk
235,60,0,28,4,0,2,4,Moderate Risk
31,240,0,39,0,0,5,0,Low Risk
119,240,0,44,0,0,2,0,Low Risk
111,240,0,70,0,0,3,0,Low Risk
128,180,0,54,1,0,4,0,Low Risk
216,120,81,57,1,0,29,6,High Risk
107,240,0,17,1,0,15,0,Low Risk
124,180,0,0,0,1,0,0,Low Risk
51,240,14,32,0,0,0,2,Low Risk
160,60,0,29,0,3,7,4,Moderate Risk
252,240,0,41,0,0,0,2,Low Risk
292,120,44,54,0,0,5,4,Moderate Risk
246,120,0,25,0,0,0,2,Low Risk
163,240,0,121,0,2,18,3,Moderate Risk
397,180,0,89,1,0,13,2,Low Risk
62,240,13,49,0,0,27,4,Moderate Risk
3,240,0,113,0,0,1,1,Low Risk
159,120,1,19,0,1,16,6,High Risk
225,120,10,31,2,0,1,4,Moderate Risk
158,240,0,147,0,2,0,1,Low Risk
299,180,119,11,0,3,1,6,Moderate Risk
59,240,32,12,0,0,11,2,Low Risk
110,240,0,105,0,0,0,1,Low Risk
177,60,4,45,0,0,10,4,Moderate Risk
195,240,0,27,0,0,10,0,Low Risk
220,180,0,12,0,0,5,2,Low Risk
182,180,0,52,1,0,15,2,Low Risk
297,120,0,50,0,0,9,2,Low Risk
76,240,0,52,0,0,7,0,Low Risk
249,60,0,67,1,1,18,4,Moderate Risk
131,240,0,85,2,2,23,2,Low Risk
74,60,0,139,6,0,13,5,Moderate Risk
151,120,0,31,0,0,5,2,Low Risk
225,180,61,0,0,0,0,4,Moderate Risk
162,120,37,39,0,0,0,4,Moderate Risk
231,180,0,26,0,0,5,2,Low Risk
160,120,0,12,0,0,29,4,Moderate Risk
297,240,0,0,0,1,0,2,Low Risk
36,240,0,91,1,3,19,5,Moderate Risk
89,120,3,59,0,0,8,2,Low Risk
82,120,0,30,3,0,3,2,Low Risk
0,180,0,67,0,0,3,0,Low Risk
178,240,0,128,0,1,16,3,Moderate Risk
118,240,0,37,1,0,7,0,Low Risk
4,60,0,128,2,0,4,1,Low Risk
290,60,0,47,0,0,13,2,Low Risk
219,180,8,26,2,0,11,4,Moderate Risk
325,180,0,122,0,0,17,5,Moderate Risk
242,180,0,84,0,0,2,2,Low Risk
156,60,26,27,0,0,0,4,Moderate Risk
91,60,0,145,4,0,0,5,Moderate Risk
157,240,0,16,0,0,9,0,Low Risk
216,60,8,45,0,1,10,4,Moderate Risk
240,60,0,81,0,1,1,2,Low Risk
226,120,2,87,0,0,2,4,Moderate Risk
146,180,0,191,1,0,17,3,Moderate Risk
53,180,0,0,3,0,18,4,Moderate Risk
79,60,0,0,0,1,13,2,Low Risk
0,180,0,47,1,2,0,0,Low Risk
93,240,0,117,0,5,12,3,Moderate Risk
142,180,17,0,0,1,0,2,Low Risk
225,180,113,0,0,0,9,4,Moderate Risk
98,240,0,20,1,0,8,0,Low Risk
202,120,0,60,0,0,9,2,Low Risk
102,120,0,0,0,1,23,2,Low Risk
192,180,0,7,0,0,3,2,Low Risk
0,240,0,41,0,0,1,0,Low Risk
411,60,0,117,1,0,21,5,Moderate Risk
61,180,0,0,2,0,4,0,Low Risk
25,180,0,8,0,0,3,0,Moderate Risk
202,240,0,45,0,0,5,0,Low Risk
0,120,27,74,0,0,15,2,Low Risk
80,60,0,0,0,0,8,2,Low Risk
90,60,0,13,0,0,11,2,Low Risk
90,180,0,13,0,0,16,2,Low Risk
267,60,0,48,0,0,0,2,Low Risk
52,120,0,0,0,0,6,0,Low Risk
302,60,20,56,0,3,27,8,High Risk
39,120,0,45,0,2,11,0,Low Risk
93,180,0,43,0,0,18,2,Low Risk
204,240,0,45,0,0,2,0,Low Risk
206,120,0,66,0,0,9,2,Low Risk
200,240,0,75,0,0,8,0,Low Risk
85,240,0,11,1,0,20,2,Low Risk
48,120,0,53,2,0,6,0,Low Risk
52,180,0,106,0,0,5,1,Low Risk
329,60,5,129,5,0,0,7,High Risk
197,60,44,110,0,2,19,7,High Risk
262,120,0,31,2,0,6,2,Low Risk
227,180,0,0,0,4,6,4,Moderate Risk
43,60,83,42,1,10,33,6,High Risk
157,120,0,32,0,5,9,4,Moderate Risk
257,120,0,53,0,0,24,4,Moderate Risk
54,180,0,58,0,1,18,2,Low Risk
142,180,48,4,2,3,12,4,Moderate Risk
424,240,0,70,0,2,48,4,Moderate Risk
32,240,28,7,0,0,3,2,Low Risk
226,120,0,23,0,2,15,2,Low Risk
37,120,0,6,1,7,0,2,Low Risk
236,240,0,39,0,2,0,0,Low Risk
432,120,0,25,0,0,0,2,Low Risk
305,120,0,65,0,0,4,2,Low Risk
237,180,0,13,0,1,12,2,Low Risk
126,60,3,33,0,0,1,4,Moderate Risk
203,120,0,11,0,0,12,2,Low Risk
0,120,0,21,4,3,9,4,High Risk
200,180,0,127,1,3,21,7,High Risk
17,180,0,37,10,0,21,4,Moderate Risk
236,120,0,23,0,3,4,4,Moderate Risk
228,60,0,119,1,0,0,3,Low Risk
34,240,0,86,0,1,17,2,Low Risk
147,120,134,23,0,1,28,6,High Risk
91,180,32,23,0,0,9,2,Low Risk
175,60,0,0,0,0,7,2,Low Risk
201,180,0,70,0,0,0,2,Low Risk
112,60,0,31,0,0,10,2,Low Risk
108,60,0,21,0,0,2,2,Low Risk
0,180,0,0,0,1,15,0,Low Risk
104,120,80,0,0,2,9,2,Low Risk
54,180,0,112,0,4,13,3,Moderate Risk
133,120,0,19,0,1,15,2,Low Risk
195,180,0,32,0,3,2,4,Moderate Risk
96,60,0,186,0,10,5,5,Moderate Risk
89,180,1,84,0,0,1,2,Low Risk
134,120,0,0,0,0,1,2,Low Risk
153,60,0,4,3,0,6,4,Moderate Risk
203,60,81,31,1,7,12,6,High Risk
0,180,0,162,0,0,16,3,Moderate Risk
75,240,30,87,0,4,29,6,High Risk
262,240,34,52,0,0,15,4,Moderate Risk
0,240,0,27,1,6,2,2,Low Risk
133,240,27,127,0,0,17,5,Moderate Risk
89,180,0,38,0,0,13,0,Low Risk
112,120,0,51,0,0,8,0,Low Risk
161,240,0,195,3,0,0,3,Moderate Risk
200,120,27,53,1,6,19,8,High Risk
314,60,0,43,2,2,8,2,Low Risk
182,120,0,51,0,0,2,2,Low Risk
180,60,0,32,1,0,21,4,Low Risk
205,240,0,114,1,3,13,3,Moderate Risk
141,120,0,60,0,0,11,2,Low Risk
142,180,0,24,0,0,25,2,Low Risk
68,240,0,41,0,0,2,0,Low Risk
261,240,12,18,0,5,4,6,High Risk
184,240,0,72,0,1,8,0,Low Risk
101,180,16,24,0,1,8,2,Low Risk
0,120,0,12,3,0,11,2,Low Risk
271,60,0,20,1,0,22,4,Moderate Risk
345,180,0,39,1,0,7,2,Low Risk
245,60,0,0,0,0,16,4,Moderate Risk
62,180,0,74,1,2,12,0,Low Risk
0,180,0,0,0,0,3,0,Low Risk
4,240,0,64,0,0,5,0,Moderate Risk
229,60,0,92,0,2,2,3,Low Risk
285,60,0,131,0,0,0,3,Moderate Risk
156,240,1,127,0,0,16,5,Moderate Risk
186,60,0,110,0,0,18,5,Moderate Risk
67,180,78,79,0,0,8,2,Low Risk
18,180,0,7,0,0,25,2,Low Risk
339,60,0,60,0,2,8,2,Low Risk
248,180,0,42,0,1,1,2,Low Risk
130,180,0,0,1,2,10,0,Low Risk
0,240,0,77,0,4,17,4,Moderate Risk
261,240,0,48,0,0,3,2,Low Risk
392,180,0,0,0,0,22,4,Moderate Risk
242,180,0,45,0,0,11,2,Low Risk
249,180,0,84,0,3,3,4,Moderate Risk
0,240,0,114,0,0,29,3,Moderate Risk
228,60,0,69,0,0,1,2,Low Risk
212,180,45,39,0,1,20,6,High Risk
37,60,0,0,3,4,0,4,Moderate Risk
88,120,7,128,0,4,10,5,Moderate Risk
51,180,0,20,0,5,9,2,Low Risk
10,120,0,12,1,0,10,0,Low Risk
57,240,0,38,0,1,5,0,Low Risk
358,60,18,173,0,0,13,5,Moderate Risk
230,120,0,0,1,0,13,2,Low Risk
172,180,10,113,0,0,14,3,Moderate Risk
131,180,0,24,0,1,12,0,Low Risk
236,180,0,49,0,0,3,2,Low Risk
239,120,0,29,0,5,5,4,Moderate Risk
325,240,60,66,0,6,16,8,High Risk
42,120,19,35,0,10,8,4,Moderate Risk
85,60,0,32,0,0,35,4,Moderate Risk
163,240,0,64,3,0,0,2,Low Risk
301,180,0,0,0,0,30,4,Moderate Risk
262,240,0,107,0,0,2,3,Moderate Risk
269,180,0,5,1,0,4,2,Low Risk
43,120,0,113,0,0,14,1,Low Risk
337,240,0,16,0,0,0,2,Low Risk
366,240,0,213,0,0,20,5,Moderate Risk
135,180,0,32,1,0,18,2,Low Risk
147,180,0,175,3,0,2,3,Moderate Risk
139,120,0,71,2,0,8,2,Low Risk
140,60,0,50,0,5,1,4,Moderate Risk
163,120,0,0,2,0,14,2,Low Risk
192,120,0,43,0,0,17,4,Moderate Risk
26,120,0,27,0,0,0,0,Low Risk
103,240,1,121,0,0,7,3,Moderate Risk
289,180,0,52,0,2,5,2,Low Risk
0,240,0,71,0,11,30,4,Moderate Risk
110,60,16,100,0,2,0,5,Moderate Risk
67,240,0,79,0,0,15,0,Low Risk
206,60,0,163,0,0,0,3,Moderate Risk
220,60,0,1,1,0,6,2,Low Risk
234,60,0,56,0,0,11,2,Low Risk
312,120,72,120,0,4,27,9,High Risk
75,180,0,19,6,0,7,2,Low Risk
268,60,0,0,2,1,6,2,Low Risk
194,120,0,30,1,0,15,2,Low Risk
34,180,0,60,0,4,9,2,Low Risk
62,60,0,71,2,1,22,4,Moderate Risk
153,120,0,33,0,4,5,4,Moderate Risk
83,180,0,184,0,0,12,1,Low Risk
121,180,0,57,0,0,27,2,Low Risk
79,60,0,65,0,0,13,2,Low Risk
41,120,0,0,0,0,10,0,Low Risk
168,120,33,27,0,1,8,4,Moderate Risk
0,180,0,62,3,0,2,2,Low Risk
0,60,0,0,1,0,9,0,Low Risk
62,180,0,142,0,3,1,3,Moderate Risk
254,60,0,32,2,0,26,4,Moderate Risk
273,60,0,57,0,1,22,4,Moderate Risk
101,120,0,198,2,2,10,1,Low Risk
94,120,0,61,0,3,5,2,Low Risk
63,180,0,53,0,0,5,0,Low Risk
94,60,0,52,0,0,8,2,Low Risk
79,180,40,48,2,0,13,2,Low Risk
235,120,3,95,0,0,3,5,Moderate Risk
0,240,0,52,0,0,11,0,Low Risk
36,180,0,128,2,3,32,5,Moderate Risk
171,120,0,79,0,3,0,4,Moderate Risk
37,240,0,156,3,0,6,3,Moderate Risk
11,240,0,44,0,0,0,0,Low Risk
117,60,0,127,0,0,4,3,Moderate Risk
285,240,0,55,1,2,7,2,Low Risk
240,180,0,102,0,0,6,3,Moderate Risk
0,120,0,0,0,2,13,0,Low Risk
275,120,0,44,1,2,15,2,Low Risk
143,120,0,0,0,0,0,2,Low Risk
141,60,0,43,1,0,15,2,Low Risk
277,240,0,19,0,5,5,4,Moderate Risk
161,60,0,59,1,8,5,4,Moderate Risk
268,60,35,43,0,1,0,4,Moderate Risk
321,60,4,0,0,0,11,4,Moderate Risk
294,240,0,61,0,0,12,2,Low Risk
126,180,0,0,0,0,5,0,Low Risk
316,120,0,0,0,0,10,2,Low Risk
127,180,0,6,0,0,3,0,Low Risk
204,120,0,0,0,0,10,2,Low Risk
44,120,0,0,0,0,6,0,Moderate Risk
84,60,0,155,2,0,4,3,Moderate Risk
357,60,0,64,1,0,16,4,Moderate Risk
21,240,19,125,0,3,12,5,Moderate Risk
0,180,0,42,0,0,1,0,Low Risk
265,240,0,51,6,1,11,4,Moderate Risk
54,180,0,67,1,0,15,0,Low Risk
176,180,19,0,0,0,16,4,Moderate Risk
65,60,0,17,1,0,20,4,Moderate Risk
81,120,0,24,2,1,11,0,Low Risk
244,180,0,0,0,0,13,2,Low Risk
213,60,0,38,0,0,7,2,Low Risk
156,240,0,111,1,0,10,1,Low Risk
0,120,3,73,3,0,13,4,Moderate Risk
100,60,54,13,1,1,1,4,Moderate Risk
108,60,0,29,0,0,13,2,Low Risk
131,60,0,62,4,0,0,4,Moderate Risk
316,180,54,129,0,3,9,7,High Risk
71,60,0,2,1,1,17,4,Moderate Risk
135,60,0,139,0,0,24,5,Moderate Risk
281,240,1,17,3,0,1,6,High Risk
109,240,0,62,0,0,4,0,Low Risk
42,180,0,22,0,5,0,2,Low Risk
117,60,0,33,0,0,0,2,Low Risk
10,120,5,29,0,0,7,2,Low Risk
53,60,0,59,1,0,12,0,Low Risk
0,60,0,35,3,1,4,2,Low Risk
261,240,0,47,0,0,16,4,Moderate Risk
243,120,0,69,0,0,11,2,Low Risk
259,180,0,19,2,0,8,2,Low Risk
0,180,66,0,1,2,10,2,Low Risk
173,180,0,47,0,7,11,2,Low Risk
252,120,0,66,1,1,2,2,Low Risk
261,180,0,17,3,1,10,4,Moderate Risk
206,120,0,0,1,3,8,4,Moderate Risk
73,180,0,90,0,0,14,0,Low Risk
254,120,0,119,0,2,7,3,Moderate Risk
137,120,0,0,3,0,37,6,High Risk
25,240,18,57,4,0,13,4,Moderate Risk
72,180,0,139,0,0,29,3,Moderate Risk
233,240,0,76,1,2,12,0,Low Risk
137,180,0,70,0,0,0,0,Low Risk
354,120,0,39,3,4,20,8,High Risk
211,180,0,3,0,0,6,2,Low Risk
151,120,18,47,0,0,16,6,High Risk
101,60,0,0,0,0,4,2,Low Risk
147,180,29,0,1,0,1,2,Low Risk
108,180,0,0,1,2,1,0,Low Risk
230,60,0,120,2,2,30,5,Moderate Risk
0,180,0,14,0,0,7,0,Low Risk
99,120,0,107,1,0,3,1,Low Risk
222,60,23,6,0,5,18,8,High Risk
36,180,0,0,2,3,0,2,Low Risk
187,60,0,78,0,0,12,2,Low Risk
273,180,0,42,2,0,18,4,Moderate Risk
266,240,0,59,0,0,0,2,Low Risk
352,60,0,58,1,1,2,2,Low Risk
121,180,0,64,0,0,10,0,Low Risk
110,240,0,36,0,0,7,0,Low Risk
30,60,0,44,0,0,10,0,Low Risk
146,180,20,62,1,5,11,4,Moderate Risk
173,240,0,138,0,0,0,1,Low Risk
164,120,120,26,0,0,9,4,Moderate Risk
145,180,0,66,0,0,3,0,Low Risk
186,60,79,113,0,0,7,5,Moderate Risk
147,60,0,56,0,3,16,6,High Risk
222,60,0,116,1,0,19,5,Moderate Risk
60,240,0,44,0,0,5,0,Low Risk
199,120,0,47,0,2,4,2,Low Risk
187,60,0,23,0,0,19,4,Moderate Risk
29,60,9,44,5,0,34,6,High Risk
122,180,94,166,0,0,1,3,Moderate Risk
279,120,0,61,3,4,13,6,High Risk
269,240,0,46,0,3,0,4,Moderate Risk
14,180,1,38,1,0,0,2,Low Risk
132,240,0,7,0,0,8,0,Low Risk
381,180,13,0,0,0,38,6,High Risk
29,180,0,36,1,2,4,0,Low Risk
277,240,0,19,2,1,5,2,Low Risk
248,180,23,78,0,0,23,6,High Risk
146,180,9,0,0,0,12,2,Low Risk
172,120,0,129,0,1,17,5,Moderate Risk
224,60,0,76,0,0,15,2,Low Risk
43,180,0,0,0,0,0,0,Low Risk
179,240,0,0,1,1,5,0,Low Risk
47,120,3,76,0,0,0,2,Low Risk
229,120,0,131,0,0,3,3,Moderate Risk
226,240,0,0,3,0,12,2,Low Risk
232,60,0,136,0,0,1,3,Moderate Risk
195,60,0,63,1,0,10,2,Low Risk
229,180,0,35,1,0,0,2,Low Risk
86,60,14,72,0,7,0,6,High Risk
40,240,0,83,0,0,20,2,Low Risk
161,120,67,43,0,0,0,4,Moderate Risk
388,60,0,54,1,0,18,4,Moderate Risk
0,180,0,0,2,0,0,0,Low Risk
138,240,0,0,1,2,5,0,Low Risk
49,120,8,50,0,0,0,2,Low Risk
165,60,0,0,0,8,39,6,High Risk
277,240,13,43,1,0,5,4,High Risk
165,60,25,0,3,1,7,6,High Risk
95,120,87,75,0,0,9,2,Low Risk
225,240,9,0,0,3,13,4,Moderate Risk
156,120,7,99,0,1,22,7,High Risk
112,180,7,125,0,3,21,7,High Risk
108,180,0,28,0,0,11,0,Low Risk
0,120,0,29,0,3,8,2,Low Risk
252,240,0,62,2,0,44,4,Moderate Risk
161,240,1,110,0,0,12,3,Moderate Risk
34,120,0,49,0,4,3,2,Low Risk
64,60,0,32,0,0,28,4,Moderate Risk
49,120,5,43,2,1,5,2,Low Risk
132,60,43,109,0,0,30,7,High Risk
96,60,0,51,0,0,38,4,Moderate Risk
85,120,0,49,0,3,44,4,Moderate Risk
74,60,0,92,0,0,12,3,Moderate Risk
193,240,0,88,1,0,3,0,Low Risk
